prügel	n:club|v:singular imperative
fließband	n:assembly line
armee	n:army
ausbruch	n:outbreak
körperverletzung	n:bodily injury
landfriedensbruch	n:breach of the peace
steuerhinterziehung	n:tax evasion
allianz	n:alliance
schlagstock	n:baton
hä	?:huh? uh?
äh	?:an exclamation of disgust
einführen	v:to establish
vorstellen	v:to imagine
geschenk	n:present
begabung	n:talent
begabt	adj:talented
plektrum	n:plectrum
lackieren	v:to lacquer
zugriff	n:access
hoffnungslos	adj:hopeless
schauspielerin	n:actress
kostüm	n:skirt suit
witwer	n:widower
verwitwet	adj:widowed
knute	n:knout
wurmloch	n:wormhole
fantasie	n:imagination
kohlensäure	n:carbonic acid
greifswald	n:Greifswald (a town
menü	n:menu
minigolf	n:minigolf
oberlippenbart	n:moustache
projekt	n:project
rhythmus	n:pattern
steckdose	n:socket
heuler	n:a surname
kongress	n:congress
verdächtiger	n:suspect|adj:strong genitive plural
methode	n:manner
karte	n:card (flat
lesezeichen	n:bookmark
vage	adj:vague
überhaupt	adv:overall
herber	adj:strong genitive plural
elektro-	?:electro-
gipsverband	n:cast
exzessiv	adj:excessive
übermäßig	adj:excessive
kosmisch	adj:cosmic
kosmos	n:cosmos
edelweiß	n:edelweiss
ankunft	n:arrival
virtualisierung	n:virtualization
benachbart	adj:neighboring
unerwünscht	adj:undesirable
quadratmeter	n:square metre
quadrat	n:square
chemisch	adj:chemical
scheich	n:sheik
kosmetik	n:cosmetics
kosmetika	n:cosmetics
saunieren	v:to sauna
reaktor	n:reactor
dokumentation	n:documentation
plattform	n:platform
ahnenforschung	n:genealogy
genealogie	n:genealogy
auszug	n:extract
desoxyribonukleinsäure	n:deoxyribonucleic acid
bakterium	n:bacterium
syrien	n:Syria
weltmeister	n:world champion
militär	n:military
wochenende	n:weekend
fermate	n:fermata
kleie	n:bran
basar	n:bazaar
herzzerreißend	adj:heartrending
sauerteig	n:sourdough
plattentektonik	n:plate tectonics
tektonik	n:tectonics
harri	n:a male given name
ulrike	n:a female given name
mikro-	?:micro-
exportieren	v:to export
importieren	v:to import
strickjacke	n:cardigan
apathie	n:apathy
apathisch	adj:apathetic
umstrukturieren	v:to restructure
spezifikation	n:specification
spezifizieren	v:to specify
wahlurne	n:ballot box
bruderschaft	n:fraternity
brüderlich	adj:brotherly
faultier	n:sloth
feiern	v:to love
sultan	n:sultan
sultanat	n:sultanate
rosine	n:raisin
weintraube	n:grape
schrumpfen	v:to shrink
schrumpfkopf	n:shrunken head
halleluja	n:hallelujah|?:hallelujah
betriebssystem	n:operating system
ideologe	n:ideologue
ideologisch	adj:ideological
jahrzehnt	n:decade
unterwelt	n:netherworld
verraten	v:to reveal
aua	?:ouch
sexismus	n:sexism
pazifismus	n:pacifism
maoismus	n:maoism
feminismus	n:feminism
liberalismus	n:liberalism
stalinismus	n:Stalinism
leninismus	n:Leninism
nihilismus	n:nihilism
animismus	n:animism
mystizismus	n:mysticism
darwinismus	n:Darwinism
judaismus	n:judaism
dogmatismus	n:dogmatism
professionalismus	n:professionalism
katholizismus	n:Catholicism
vegetarismus	n:vegetarianism
veganismus	n:veganism
syndikalismus	n:syndicalism
speziesismus	n:speciesism
konfuzianismus	n:Confucianism
amerikanismus	n:Americanism
islamismus	n:Islamism
modernismus	n:modernism
absolutismus	n:absolutism
alkoholismus	n:alcoholism
puritanismus	n:puritanism
kleiderbügel	n:coat hanger
standardisiert	adj:standardized
aktionismus	n:actionism
standardisieren	v:to standardize
albinismus	n:albinism
standardisierung	n:standardization
altruismus	n:altruism
egoismus	n:egoism
lebensstandard	n:standard of living
anglizismus	n:anglicism
schwierig	adj:difficult
antifaschismus	n:anti-fascism
nazismus	n:Nazism
narzissmus	n:narcissism
pluralismus	n:pluralism
exorzismus	n:exorcism
exhibitionismus	n:exhibitionism
eskapismus	n:escapism
föderalismus	n:federalism
fatalismus	n:fatalism
futurismus	n:futurism
idealismus	n:idealism
imperialismus	n:imperialism
fetischismus	n:fetishism
funktionalismus	n:functionalism
formalismus	n:formalism
irrationalismus	n:irrationalism
rationalismus	n:rationalism
internationalismus	n:internationalism
kannibalismus	n:cannibalism
kolonialismus	n:colonialism
kubismus	n:cubism
libertarismus	n:libertarianism
masochismus	n:masochism
sadismus	n:sadism
minimalismus	n:minimalism
metabolismus	n:metabolism
moralismus	n:moralism
militarismus	n:militarism
pragmatismus	n:pragmatism
relativismus	n:relativism
realismus	n:realism
schamanismus	n:shamanism
schamane	n:shaman
taoismus	n:Taoism
vulkanismus	n:volcanism
surrealismus	n:surrealism
sufismus	n:Sufism
spiritismus	n:Spiritism
skeptizismus	n:skepticism
autismus	n:autism
chauvinismus	n:chauvinism
despotismus	n:despotism
dualismus	n:dualism
feudalismus	n:feudalism
intellektualismus	n:intellectualism
isolationismus	n:isolationism
konformismus	n:conformism
individualismus	n:individualism
kollektivismus	n:collectivism
mechanismus	n:mechanism
neologismus	n:neologism
objektivismus	n:objectivism
organismus	n:organism
republikanismus	n:republicanism
magier	n:mage
zauberkünstler	n:magician
irokesenschnitt	n:Mohawk
verlängerungskabel	n:extension cord
antagonismus	n:antagonism
alpinismus	n:alpinism
behaviorismus	n:behaviorism
expressionismus	n:expressionism
gigantismus	n:gigantism
humanismus	n:humanism
lukrativ	adj:lucrative
lächerlich	adj:ridiculous
aberwitzig	adj:ludicrous|adv:ludicrously
abheben	v:to be dissimilar to
heißluftballon	n:hot-air balloon
apotheker	n:pharmacist
apothekerin	n:pharmacist
pharmazeut	n:pharmacist
persönlichkeit	n:personality
personifizieren	v:to personify
personifizierung	n:personification
anleitung	n:guidance
aufregend	adj:exciting
waschmittel	n:laundry detergent
ufos	n:genitive singular of UFO
defizit	n:deficit
überschuss	n:surplus
abfackeln	v:to set fire to
durchschnitt	n:average
apparat	n:apparatus
irreführend	adj:misleading
romantisieren	v:to romanticize
romantisch	adj:romantic
dampfschiff	n:steamboat
dampfer	n:steamer
suchmaschine	n:search engine
stephan	n:a male given name
steffen	n:a male given name
holden	adj:strong dative plural
genehmigung	n:permit
genehmigen	v:to permit
zulassen	v:to allow
führerschein	n:driver's license (US)
fahrzeugpapiere	n:car documents
einbahnstraße	n:one-way street
radweg	n:bicycle lane
fahrradweg	n:cycle track
beziehungsweise	?:and … respectively
namens	n:genitive singular of Name|adv:by the name of|prep:on behalf of
durchbruch	n:breakthrough
distanz	n:distance
souveränität	n:sovereignty
augenblicklich	adj:immediate|adv:immediately
explosiv	n:plosive|adj:explosive
sprengstoff	n:explosive
unsexy	adj:unsexy
zusammenarbeit	n:collaboration
kollaboration	n:collaboration
kollaborateur	n:collaborator
zusammenarbeiten	v:to work together
zufrieden	adj:satisfied
zufriedenheit	n:contentment
befriedigung	n:satisfaction
befriedigen	v:to satisfy
unzufrieden	adj:discontent
unzufriedenheit	n:discontent
schatzmeister	n:treasurer
stiftung	n:foundation
konvention	n:convention
wachstum	n:growth
aktivität	n:activity
befriedigend	adj:satisfying
unbefriedigend	adj:unsatisfying
dummheit	n:stupidity
dynamit	n:dynamite
choral	n:chorale
amulett	n:amulet
aberglaube	n:superstition
abergläubisch	adj:superstitious
sarkophag	n:sarcophagus
kalkstein	n:limestone
taschendieb	n:pickpocket
taschendiebstahl	n:pickpocketing
gardasee	n:Lake Garda
vorschau	n:preview
voraussehen	v:to foresee
vorhersehen	v:to foresee
vorausahnen	v:to anticipate
kalorie	n:kilocalorie
kreuzer	n:kreuzer
monetarismus	n:monetarism
konto	n:account
zinseszins	n:compound interest
sekte	n:sect
perfektionismus	n:perfectionism
jaqueline	n:a female given name
wiedervereinigung	n:reunification
laufzeit	n:delay
einspruch	n:objection|?:objection!
beanstandung	n:complaint
widerspruch	n:objection
modul	n:module
kleinanzeige	n:classified ad
plantage	n:plantation
granit	n:granite
eskalieren	v:to go wild
mundschutz	n:surgical mask
detailliert	adj:detailed
spurten	n:dative plural of Spurt|v:to sprint
serbisch	n:the Serbian language|adj:Serbian
neuheit	n:novelty
geil	adj:salacious
entbindungspfleger	n:midwife
redundanz	n:redundancy
relativitätstheorie	n:theory of relativity
eurasien	n:Eurasia
rassenhygiene	n:eugenics
zirkus	n:circus
lösung	n:solution
rassenfrage	n:race question
menschenrasse	n:a race of mankind
kristallinen	adj:strong dative plural
prototyp	n:prototype
klimaveränderung	n:climate change
klimawandel	n:climate change
treibhaus	n:greenhouse
gewächshaus	n:greenhouse
überschätzen	v:to overestimate
unterschätzen	v:to underestimate
risikomanagement	n:risk management
verschmähen	v:to scorn
verspotten	v:to make fun of
bredouille	n:quandary
tabuisieren	v:to taboo
integrität	n:integrity
kopfschmerz	n:headache
innovativ	adj:innovative
kybernetik	n:cybernetics
kryptologie	n:cryptology
geheimcode	n:secret code
kryptographie	n:cryptography
mauszeiger	n:mouse cursor
fernwärme	n:district heating
marihuana	n:marijuana
riesenrad	n:Ferris wheel
kalle	n:bride
skandal	n:scandal
skandalös	adj:scandalous
übeltäter	n:malefactor
missetäter	n:malefactor
einschlafen	v:to fall asleep
entschlafen	v:to fall asleep
verantwortung	n:responsibility
verantwortlich	adj:responsible
kritisieren	v:to criticize
toxikologie	n:toxicology
staatengemeinschaft	n:community of states
generalsekretär	n:general secretary
sozialwissenschaft	n:social studies
wirksam	adj:effective
sofort	adv:immediately
unmittelbar	adj:immediate
zufälligkeit	n:randomness
gehaltserhöhung	n:pay rise
unvorhersehbarkeit	n:contingency
erziehungsberechtigte	n:weak nominative singular
zeitzeuge	n:contemporary witness
reagenzglas	n:test tube
schubkarre	n:wheelbarrow
ausstellung	n:exhibition
rollladen	n:roller shutter
prozessor	n:processor
wirksamkeit	n:effectiveness
roulade	n:roulade
wirkung	n:effect
kaiserwetter	n:clear
mätresse	n:mistress
belastend	adj:burdening
karo	n:rhombus
kartenstapel	n:deck
matthäus	n:Matthew
mathias	n:a male given name
marko	n:a male given name
visionär	n:visionary|adj:visionary
lösen	v:to come loose
fernbedienung	n:remote control
konflikt	n:conflict
raffination	n:refining
senfgas	n:mustard gas
tatu	n:armadillo
tante-emma-laden	n:mom-and-pop grocery store
untätigkeit	n:inactivity
szenario	n:scenario
kontrovers	adj:controversial
umstritten	adj:controversial
kontroverse	n:controversy
aristokrat	n:aristocrat
aristokratisch	adj:aristocratic
tätigkeit	n:activity
übertragung	n:transmission
erweiterung	n:extension
erweitern	v:to extend
teilweise	adj:partial|adv:partially
bildung	n:cultivation
einführung	n:introduction
bisher	adv:so far
bundesrepublik	n:federal republic
arbeitszeit	n:working hours
melchior	n:a male given name
erklärung	n:explanation
projektor	n:projector
lebensdauer	n:life expectancy
lebenserwartung	n:life expectancy
kommando	n:command
territorium	n:territory
apokalypse	n:apocalypse
spinnennetz	n:cobweb
reißverschluss	n:zipper
brauerei	n:brewery
vandale	n:Vandal
arier	n:Indo-Iranian
boykott	n:boycott
genetisch	adj:genetic
frühreife	n:precociousness
frühreif	adj:precocious
ständig	adj:permanent
bescheidenheit	n:modesty
kerzenständer	n:candle holder
zertifizierung	n:certification
zertifizieren	v:to certify
zertifikat	n:certificate
katakombe	n:catacomb
grabmal	n:tomb
pampelmuse	n:pomelo
begraben	v:to bury
vergraben	v:to bury|adj:buried
begräbnis	n:funeral
primat	n:primate
breitschnauzen-halbmaki	n:greater bamboo lemur
topologie	n:topology
topologisch	adj:topologic
mikroprozessor	n:microprocessor
messebau	n:exhibition stand design
kaleb	n:Caleb
beschuldigen	v:to accuse
dyskalkulie	n:dyscalculia
rechenschwäche	n:problems with math
beschleunigen	v:to accelerate
österreichisch	n:Austrian|adj:Austrian
österreicher	n:Austrian
profitabel	adj:profitable
autorität	n:authority
autoritär	adj:authoritarian
adidas	n:Adidas
karoline	n:a female given name
carolin	n:a female given name
karolin	n:a female given name
lina	n:a female given name
niels	n:a male given name
nikolaus	n:St. Nicholas
niclas	n:a male given name
niko	n:a male given name
gewinnbringend	adj:profitable
einträglich	adj:profitable
hungerstreik	n:hunger strike
prognose	n:prognosis
cholesterin	n:cholesterol
weiland	adv:once
provokation	n:provocation
balancieren	v:to balance
charmeur	n:charmer
charme	n:charm
durchkämmen	v:to search throughly
lucie	n:a female given name
nikola	n:a female given name
nebensatz	n:subordinate clause
störenfried	n:gadfly
pathologie	n:pathology
pathologisch	adj:pathological
pathologe	n:pathologist
dominanz	n:dominance
dominieren	v:to dominate
domina	n:dominatrix
regele	v:singular imperative
dankbar	adj:grateful
dankbarkeit	n:gratitude
windpocken	n:chickenpox
karren	v:to wheelbarrow
karre	n:cart|v:singular imperative
promenade	n:promenade
flanieren	v:to stroll
flaneur	n:flâneur
löwenanteil	n:lion's share
plombe	n:seal
einkommensteuer	n:income tax
einkommenssteuer	n:income tax
steuerlich	adj:tax
besteuerung	n:taxation
besteuern	v:to tax
absetzen	v:to set down
absetzbar	adj:deductible
koalition	n:coalition
accessoire	n:accessory
schlussverkauf	n:end-of-season sale
saisonal	adj:seasonal
pavillon	n:pavilion
sonnenwind	n:solar wind
huldigung	n:homage
patrouille	n:patrol
patrouillieren	v:to patrol
apfelmus	n:apple sauce
vulkanausbruch	n:the eruption of a volcano
rosenkohl	n:Brussels sprout
wasserfall	n:waterfall
katarakt	n:waterfall
hunde	n:dative singular of Hund
enorm	adj:enormous
seeräuber	n:pirate
raubkopierer	n:pirate
subversiv	adj:subversive
porträt	n:portrait
porträtieren	v:to paint a portrait of
alpenglühen	n:alpenglow
flair	n:flair
frisieren	v:to dress the hair
faible	n:soft spot
toupet	n:toupee
arno	n:Arno
begeisterung	n:enthusiasm
begeistert	v:plural imperative|adj:enthusiastic
begeistern	v:to be enthusiastic
gewitter	n:thunderstorm|v:singular imperative
sonnenschein	n:sunshine
meteorologie	n:meteorology
dürre	n:drought
hageln	v:to hail
neonazi	n:neo-Nazi
egalitarismus	n:egalitarianism
freiwillige	n:female volunteer
anomalie	n:anomaly
zentaur	n:centaur
physiognomie	n:physiognomy
zirkel	n:pair of compasses
stasi	n:Stasi
abstraktion	n:abstraction
abstrahieren	v:to abstract
emaille	n:enamel
medaillon	n:medallion
gart	v:plural imperative
praline	n:chocolate praline
manege	n:ring
blamage	n:public disgrace
blamieren	v:to disgrace oneself
blamabel	adj:embarrassing
etui	n:pencil case
blanchieren	v:to blanche
debüt	n:debut
debütieren	v:to debut
souverän	adj:sovereign
souterrain	n:basement
parterre	n:ground floor
schlagwerk	n:striking mechanism
dompteur	n:tamer
manieren	n:manners
fiasko	n:fiasco
parat	adj:at hand
flippen	v:to jump a Fosbury flop
scherzen	n:dative plural of Scherz|v:to joke
ambra	n:ambergris
schatulle	n:casket
kirchenbann	n:anathema
unecht	adj:apocryphal|adv:apocryphally
schlaganfall	n:apoplexy
apostroph	n:apostrophe
lasten	v:to weigh on
couragiert	adj:determined
hirnstamm	n:brain stem
parfümerie	n:perfumery
parfümiert	adj:perfumed
mittelhirn	n:midbrain
nuanciert	adj:nuanced
schotter	n:gravel|v:singular imperative
bettung	n:ballast
paulus	n:Paul
paulina	n:a female given name
luise	n:a female given name
schick	n:chic|adj:elegant
wirkungslosigkeit	n:ineffectiveness
wirkungslos	adj:ineffective
arbeitslos	adj:unemployed
arbeitslosigkeit	n:unemployment
arbeitslose	n:unemployed woman
triumphieren	v:to triumph
kollidieren	v:to collide
kollision	n:collision
rüde	n:male dog (male dog|adj:rude
förmlich	adj:formal|adv:downright
geradezu	adv:downright
niveauvoll	adj:high-class
niveaulos	adj:distasteful
mittelmäßig	adj:mediocre
plateau	n:plateau
hampelmann	n:jumping-jack
parabel	n:parable
gleichnis	n:parable
applaus	n:applause
applaudieren	v:to applaud
klatschen	n:dative plural of Klatsch|v:to beat
hinterteil	n:behind
glühend	adj:glowing
zeugnis	n:testimony
urheimat	n:ancestral homeland
sängerin	n:female singer
majoran	n:marjoram
alchimist	n:alchemist
hexer	n:warlock
vergrößerung	n:enlargement
verkleinerung	n:downsize
durchmesser	n:diameter
meteorit	n:meteorite
korona	n:corona
reduzierung	n:reduction
reduktion	n:reduction
haushalt	n:household
quantisierung	n:quantization
quantifizierung	n:quantification
verkloppen	v:to beat up
schmerzhaft	adj:painful
esoterik	n:esotericism
schlauchboot	n:inflatable boat
romanik	n:the romanesque epoch
gotik	n:Gothic epoch
rassentrennung	n:racial segregation
legende	n:legend
malheur	n:mishap
brüskieren	v:to affront
karriere	n:career
kreidebleich	adj:white as chalk
sabbatjahr	n:sabbatical
stressig	adj:stressful
demütigung	n:humiliation
erzieher	n:educator
badehose	n:A pair of swimming trunks
lampenfieber	n:stage fright
trennung	n:separation
panieren	v:to bread
furz	n:fart
potenzial	n:potential
treibstoff	n:fuel
kraftstoff	n:fuel
dampfmaschine	n:steam engine
dampflokomotive	n:steam locomotive
biegsam	adj:flexible
prügelstrafe	n:A corporal punishment
weinerlich	adj:tearful
ungeachtet	prep:regardless of|?:regardless of
dennoch	adv:anyhow
luisa	n:a female given name
willi	n:a male given name
heidemarie	n:a female given name
engländer	n:a British person
fußnote	n:footnote
sensenmann	n:The Grim Reaper
etüde	n:etude
hausaufgabe	n:homework assignment
ohrfeige	n:A box on the ear
akteur	n:actor
etage	n:floor
reinheit	n:purity
streitwagen	n:chariot
mixt	v:plural imperative
prunksaal	n:splendor hall
eifrig	adj:avid
verlegen	v:to block|adj:abashed
engagieren	v:to get involved
engagiert	adj:committed
brünett	adj:brunette
pikant	adj:piquant
pikiert	adj:piqued
standpauke	n:harangue
raine	n:dative singular
chiffre	n:cipher
nabelschau	n:navel-gazing
hippokrates	n:Hippocrates
smalltalk	n:small talk
bosporus	n:Bosphorus
hypo-	?:hypo-
ultra-	?:ultra-
schrill	adj:shrill
kornkreis	n:crop circle
zuckerkrankheit	n:diabetes
calendula	n:synonym of Ringelblume
wunderbar	adj:wonderful
zoologie	n:zoology
werkstatt	n:workshop
wundersam	adj:wondrous
wunderlich	adj:quaint
prügeln	n:dative plural of Prügel|v:to fight (each other)
rotzen	v:to spit
rendezvous	n:romantic date
echauffieren	v:to get steamed
zugbrücke	n:drawbridge
bilder	n:agent noun of bilden
rinder	n:nominative plural of Rind
flöten	v:to play the flute
kühe	n:nominative plural of Kuh
bullen	n:dative singular of Bulle
planeten	n:planets
rindfleisch	n:beef
hühnerfleisch	n:chicken
hühner	n:a loud group of women
ochsen	v:to bust ass
stiere	n:dative singular of Stier|v:singular imperative
polizisten	n:dative plural of Polizist
autos	n:genitive singular of Auto
tage	n:dative singular|v:singular imperative
würste	n:sausages
thorsten	n:a male given name
torkel	n:winepress
arrangieren	v:to come to an agreement
gedicht	n:poem
fasson	n:shape
revers	n:lapel
wölfe	n:wolf
zwerge	n:dwarfs
zauberin	n:sorceress
zaubern	n:dative plural of Zauber|v:to conjure
verzaubern	v:to enchant
rangieren	v:to rank
kaschieren	v:to cover up
perfide	adj:perfidious
riesen	n:dative singular of Riese
ozeane	n:oceans
freunde	n:friends
wikis	n:wikis
mauern	v:to build a wall
aquarien	n:aquariums
globen	n:globes
spiele	n:dative singular of Spiel|v:singular imperative
netze	n:nets
länder	n:lands, countries
schulen	v:to school
morgenlatte	n:morning wood
gemein	adj:mean|adv:very
eklig	adj:disgusting
kriminell	adj:criminal
gewalttätig	adj:violent
pappmaschee	n:papier-mâché
logieren	v:to lodge
münzen	v:to coin
butterbrot	n:A sandwich
razzia	n:police raid
helge	n:a male given name
feigling	n:coward
thora	n:Torah
etikette	n:etiquette
herstellen	v:to produce
hoden	n:testicle
manier	n:style
souffleur	n:prompter
wahlen	n:a surname
nordrhein-westfalen	n:North Rhine-Westphalia
niedersachsen	n:Lower Saxony
rheinland-pfalz	n:Rhineland-Palatinate
sachsen-anhalt	n:Saxony-Anhalt
kämpfer	n:fighter
freiheitskämpfer	n:freedom fighter
geheimhaltung	n:secrecy
gouda	n:Gouda
hydraulik	n:hydraulics
ohrenschmalz	n:earwax
diät	n:diet
komfort	n:comfort
kurde	n:Kurd
schädlingsbekämpfung	n:pest control
gummibaum	n:rubber fig
absturz	n:crash
teile	v:singular imperative
ekstase	n:ecstasy
bauernhöfe	n:farm
arbeitstag	n:workday
kitz	n:fawn
gämse	n:chamois
chronologie	n:chronology
schuhlöffel	n:shoehorn
numerologie	n:numerology
datenschutz	n:data privacy
hexen	n:witches|v:to work miracles
leinwand	n:fabric|adj:cool
nobelpreis	n:Nobel Prize
wasserski	n:water ski
voyeurismus	n:voyeurism
voyeuristisch	adj:voyeuristic
muschi	n:pussy-cat
spielautomat	n:slot machine
geschäftsführer	n:managing director
augenbrauen	n:eyebrows
regenwurm	n:earthworm
bandwurm	n:tapeworm
magie	n:magic
verüben	v:to commit
soufflé	n:soufflé
flammenwerfer	n:flamethrower
döner	n:doner kebab
erektion	n:erection
hellseher	n:clairvoyant
hellsehen	n:clairvoyance|v:to be clairvoyant
träume	n:dreams|v:singular imperative
hellsichtig	adj:clairvoyant
vernissage	n:vernissage
massieren	v:to mass
luftballon	n:balloon
leuchtturm	n:lighthouse
myzel	n:mycelium
unterernährung	n:undernourishment
unterernährt	adj:undernourished
potpourri	n:potpourri
emmi	n:a female given name
emilie	n:a female given name
emelie	n:a female given name
emely	n:a female given name
seltsam	adj:strange|adv:strangely
lote	v:singular imperative
geschwind	adj:quick
amalie	n:a female given name
bedeuten	v:to have meaning
gerda	n:a female given name
gerhard	n:a male given name
lennart	n:a male given name
leonhard	n:a male given name
verdenken	v:to blame
wildnis	n:wilderness
botanik	n:botany
pflanzenkunde	n:botany
hölzer	n:woods
wurzeln	n:roots|v:to be rooted
barentssee	n:Barents Sea
benigne	adj:benign
zölibat	n:celibacy
fange	n:dative singular of Fang
gestank	n:stench
boykottieren	v:to boycott
blockieren	v:to block
ölen	n:dative plural of Öl|v:to press out some oil
frömmigkeit	n:piety
schießpulver	n:gunpowder
rollstuhl	n:wheelchair
esoterisch	adj:esoteric
prägnant	adj:meaningful and concise
barrikade	n:barricade
verbarrikadieren	v:to barricade
animateur	n:holiday representative
großzügig	adj:generous|adv:generously
repressiv	adj:repressive
luftfahrt	n:aeronautics
chic	n:chic
teint	n:complexion
raffinerie	n:refinery
raffinesse	n:finesse
raffiniert	v:plural imperative|adj:refined
raffinieren	v:to refine
tristesse	n:sadness
räson	n:reason
staatsräson	n:raison d'état
räsonieren	v:to reason
verlängerung	n:prolongation
unschärferelation	n:uncertainty principle
arktisch	adj:Arctic
intrige	n:intrigue
intrigieren	v:to intrigue
intrigant	n:schemer|adj:scheming
skeptisch	adj:skeptical
kommunistisch	adj:communist
irreversibel	adj:irreversible
zarin	n:tsarina
macher	n:agent noun of machen
gänsehaut	n:goose pimples
zungenbrecher	n:tongue twister
ballett	n:ballet
fondue	n:fondue
klon	n:clone
klonen	n:dative plural of Klon|v:to clone
bildschirmfoto	n:screenshot
flachbildschirm	n:flat panel monitor
steckenpferd	n:hobby horse
schlagring	n:brass knuckles
trauerweide	n:weeping willow
quantenphysik	n:quantum physics
quantenmechanik	n:quantum mechanics
puff	n:thud
fernrohr	n:telescope
drogen	n:drugs
kreuzworträtsel	n:crossword puzzle
klagemauer	n:Wailing Wall
begierde	n:desire
florist	n:florist
floristin	n:florist (female)
floristik	n:floristry
kunstobjekt	n:work of art
objekt	n:object
rezept	n:recipe
pansen	n:rumen
metamorphose	n:metamorphosis
prekariat	n:precariat
netzwerkkarte	n:network interface card
stockwerk	n:floor
bienenstock	n:hive
raumfahrt	n:a space flight
weltraum	n:space
klingone	n:Klingon
endoskop	n:endoscope
nasenbär	n:coati
gewerkschaft	n:labor union
syndikat	n:syndicate
süffisant	adj:smug
fallstrick	n:pitfall
brisanz	n:explosiveness
hintertür	n:back door
webseite	n:web page
drakonisch	adj:draconian
kefir	n:kefir
aufschlagen	v:to show up
korsett	n:corset
udo	n:a male given name
waltraud	n:a female given name
friederike	n:a female given name
elfriede	n:a female given name
egon	n:a male given name
volker	n:a male given name
holger	n:a male given name
rüdiger	n:a male given name
oskar	n:a male given name
ralf	n:a male given name
thorwald	n:a male given name
astrid	n:a female given name
beatrix	n:a female given name
wilfried	n:a male given name
diagramm	n:diagram
pkk	n:PKK
sibylle	n:sibyl
horst	n:bush
zuzüglich	prep:plus
durchsichtigkeit	n:transparency
tempolimit	n:speed limit
geschwindigkeitsbegrenzung	n:speed limit
luftraum	n:airspace
keuchhusten	n:whooping cough
klassifikation	n:classification
klassifizieren	v:to classify
stabil	adj:stable
stabilität	n:stability
instabilität	n:instability
umweltschützer	n:environmentalist
entschiedenheit	n:resoluteness
entschieden	adj:determined|adv:firmly
buchmesse	n:book fair
tierquälerei	n:animal cruelty
grimasse	n:grimace
nekrophilie	n:necrophilia
einkerbung	n:notch
glaubwürdig	adj:credible
glaubwürdigkeit	n:credibility
marotte	n:quirk
karambolage	n:collision
moräne	n:moraine
polonäse	n:polonaise
sigrid	n:a female given name
ingrid	n:a female given name
inka	n:Inca
ingeborg	n:a female given name
ingeburg	n:a female given name
erdgas	n:natural gas
drainage	n:drainage
kommuniqué	n:communiqué
schwimmbad	n:public pool
bademeister	n:bathkeeper
kicker	n:placekicker
gummizelle	n:padded cell
erpressen	v:to blackmail
terrine	n:tureen
oper	n:opera (theatrical work
ambivalenz	n:ambivalence
vertrauenswürdig	adj:trustworthy
schlammlawine	n:mudslide
-ik	?:Forms abstract nouns
säe	v:singular imperative
bürgersteig	n:pavement/sidewalk
gehsteig	n:pavement (British)
petitesse	n:bagatelle
bagatelle	n:bagatelle
akut	n:acute accent|adj:acute
kaufmann	n:merchant
erhalten	n:dative plural of Erhalt|v:to save|adj:surviving
irrtum	n:error
bohème	n:bohemian society
tanja	n:a female given name
eberhard	n:a male given name
ingolf	n:a male given name
ingo	n:a male given name
anarchistin	n:anarchist
pfadfinder	n:boy scout
dinkel	n:spelt
legalisieren	v:to legalize
entkriminalisieren	v:to decriminalize
kriminalisieren	v:to criminalize
erna	n:a female given name
dietrich	n:picklock
sabine	n:a female given name
leonore	n:a female given name
eleonora	n:a female given name
eleonore	n:a female given name
pflügen	n:dative plural of Pflug|v:to plow
wildern	v:to poach
föhn	n:hair dryer
umgekehrt	adj:reverse|adv:the other way round
tschüss	?:bye
chipsatz	n:chipset
schnupftabak	n:snuff
bestimmen	v:to determine
ungefähr	adj:approximate|adv:about
gerüchteküche	n:rumor mill
schulden	n:debt|v:to be due to
affäre	n:a delicate
bärbel	n:a female given name
antikörper	n:antibody
winzer	n:vintner
altersheim	n:retirement home
anästhesie	n:anesthesia
pia	n:a female given name
mineralogie	n:mineralogy
dämon	n:demon
kredit	n:credibility
gezeiten	n:tides
viereck	n:quadrangle
fünfeck	n:pentagon
sechseck	n:hexagon
trapez	n:trapeze
unglück	n:unhappiness
kannibale	n:cannibal
teeren	n:dative plural of Teer|v:to tar
boshaft	adj:malicious
boshaftigkeit	n:malice
kolon	n:colon
tschad	n:Chad
missbrauchen	v:to abuse
e-book	n:e-book
reservieren	v:to reserve
blödsinn	n:rubbish
nonsens	n:rubbish
unsinn	n:nonsense
parade	n:parade
marschmusik	n:The genre marching music
fortgang	n:march
marschieren	v:to march
heuert	n:July|v:plural imperative
lexikographie	n:lexicography
protokollieren	v:to record
aufzeichnen	v:to record
winzig	adj:minute
topp	n:top of a mast|?:Indicates agreement
rektorin	n:rectrix
direktorin	n:director, head, headmaster
ansteuern	v:to head for
bezeichnen	v:to name (give a name to)
ernennen	v:to appoint
aufhebung	n:abolition
merkwürdig	adj:strange
ungerade	adj:odd
unterhalten	v:to maintain
abduktion	n:abduction
entspringen	v:to escape quickly
oranger	adj:strong genitive plural
orangenbaum	n:orange tree
apfelsine	n:orange
gießkanne	n:watering can
einmachen	v:to can
abbrechen	v:to be broken off
lysergsäure-diethylamid	n:The psychedelic drug LSD
arznei	n:medicine
sonnenschirm	n:A parasol
regenschirm	n:umbrella
spielfigur	n:man
bemannen	v:to man
niederländisch	n:Dutch|adj:Dutch
