a	?:een
mechanical	?:mechanisch
mechanics	?:mechanica
medal	?:medaille
meddler	?:bemoeial
meddlesome	?:indiscreet
meddlesomeness	?:bemoeizucht
mediate	?:middelen
mediation	?:tussenkomst
medical	?:medisch
medicine	?:geneeskunde
medick	?:rupsklaver
meditate	?:nadenken
meditative	?:nadenkend
medly	?:allegaartje
meekness	?:zachtheid
meercat	?:meerkat
meet	?:komen halen
meeting	?:zitting
melancholy	?:melancholie
melilot	?:honingklaver
mellowness	?:zachtheid
melodrama	?:melodrama
melodramatic	?:melodramatisch
melody	?:melodie
melon	?:meloen
melt	?:smelten
melting	?:dooi
member	?:lid
membership	?:lidmaatschap
memento	?:gedenkteken
memorable	?:gedenkwaardig
memorize	?:van buiten leren
memory	?:herinnering
menace	?:bedreiging
menacing	?:dreigend
mend	?:stoppen
mendelevium	?:mendelevium
mental	?:mentaal
mention	?:noemen
menu	?:kaart
merchandise	?:waar
merchant	?:zakenman
merciful	?:barmhartig
mercifulness	?:genade
mercury	?:kwik
mercy	?:genade
mere	?:enkel
merit	?:verdienen
merlin	?:steenvalk
merry	?:opgewekt
mesh	?:steek
mess	?:pap
message	?:boodschap
messenger	?:gezant
metal	?:metalen
metalled	?:stenen
metallic	?:metalen
metamorphosis	?:metamorfose
metaphor	?:beeld
meteorite	?:meteoriet
meteorology	?:meteorologie
method	?:methode
methodical	?:schools
metre	?:meter
metric	?:metriek
metropolis	?:grote stad
mica	?:mica
microbe	?:microbe
microfilm	?:microfilm
micrometre	?:micrometer
microphone	?:microfoon
microscope	?:microscoop
midday	?:middag
middle	?:midden‐
middleclass	?:burgerlĳk
middy	?:adelborst
midget	?:dwerg
midnight	?:middernacht
midshipsman	?:adelborst
midwife	?:verloskundige
migrant	?:trekkend
migrate	?:trekken
mild	?:zacht
mildness	?:zachtheid
mile	?:mĳl
milepost	?:mĳlpaal
milestone	?:mĳlpaal
military	?:militair
milk	?:melk
mill	?:molen
millenium	?:millennium
millennium	?:millennium
miller	?:mulder
millet	?:gierst
millibar	?:millibar
millimetre	?:millimeter
milliner	?:modiste
million	?:miljoen
millionaire	?:miljonair
mince	?:fĳnhakken
mind	?:verstand
mine	?:mĳn
minefield	?:mĳnenveld
minelayer	?:mĳnenlegger
miner	?:mĳnwerker
mineral	?:mineraal
mingle	?:wassen
minimum	?:minimaal
mining	?:mĳnbouw
minister	?:minister
ministerial	?:ministerieel
ministry	?:ministerie
minority	?:minderheid
mint	?:munten
minuend	?:aftrektal
minus	?:min
minute	?:minuut
minutes	?:protocol
miracle	?:wonder
miraculous	?:miraculeus
mirage	?:luchtspiegeling
mirror	?:spiegel
miscalculate	?:buiten de waard rekenen
miscarriage	?:abortus
miscarry	?:zakken
miscellaneous	?:allerlei
mischievous	?:vals
miser	?:vrek
miserable	?:slecht
miserably	?:ellendig
miserliness	?:gierigheid
miserly	?:gierig
misery	?:ellende
misfeasance	?:ambtsmisdrĳf
misleading	?:illusoir
miss	?:missen
mission	?:opdracht
missionary	?:missionaris
mist	?:mist
mistake	?:fout
mistaken	?:fout
mistletoe	?:maretak
mistress	?:meesteres
misty	?:mistig
misunderstand	?:misvatten
misunderstanding	?:misverstand
mite	?:mĳt
miter	?:mĳter
mitre	?:mĳter
mitten	?:handschoen
mix	?:wassen
mixture	?:mengsel
mizzle	?:motregenen
mnemonic	?:mnemonisch
moan	?:zuchten
mobile	?:los
mobilize	?:mobiliseren
mock	?:spotten
mockery	?:spot
mode	?:mode
model	?:voorbeeld
modem	?:modem
moderate	?:matig
moderation	?:matigheid
modern	?:modern
modernize	?:moderniseren
modest	?:bescheiden
modestly	?:met mate
modesty	?:discretie
modify	?:modificeren
moist	?:vochtig
moisture	?:aanslag
mold	?:vorm
mole	?:mol
molecule	?:molecuul
molybdenum	?:molybdeen
mom	?:ma
moment	?:moment
momentarily	?:elk moment
momentary	?:kortstondig
mommy	?:ma
monastery	?:klooster
money	?:geld
mongoose	?:mungo
mongrel	?:bastaard‐
monitor	?:afluisteren
monk	?:monnik
monkey	?:aap
monkshood	?:monnikskap
monocle	?:oogglas
monogamy	?:monogamie
monologue	?:monoloog
monopolize	?:opkopen
monopoly	?:monopolie
monotonous	?:saai
monsignor	?:monseigneur
monster	?:monster
monstrance	?:monstrans
monstrosity	?:monsterachtigheid
monstrous	?:monsterachtig
montbretia	?:montbretia
month	?:maand
monthly	?:maand‐
monument	?:monument
monumental	?:monumentaal
mood	?:sfeer
moon	?:maan
moor	?:meren
moorage	?:rede
moorhen	?:waterhoen
mooring	?:rede
moose	?:eland
moped	?:bromfiets
moraine	?:morene
moral	?:moraal
moralist	?:moralist
morality	?:deugd
morals	?:moraal
moratorium	?:moratorium
mordant	?:beits
more	?:meer
morel	?:morille
morello	?:morel
moreover	?:verder
mores	?:gebruik
morganatic	?:morganatisch
morganatical	?:morganatisch
morning	?:morgen
morose	?:verdrietig
morpheme	?:morfeem
morphia	?:morfine
morphine	?:morfine
morphinomaniac	?:morfinist
morphology	?:morfologie
morsel	?:hap
mortal	?:sterfelĳk
mortar	?:mortier
morter	?:mortel
mortgage	?:hypotheek
mortician	?:begrafenisondernemer
mosaic	?:mozaïek
moselle	?:Moezelwĳn
mosque	?:moskee
mosquito	?:muskiet
moss	?:mos
mossy	?:mossig
most	?:meest
mostly	?:grotendeels
motel	?:motel
motet	?:motet
moth	?:mot
mother	?:moeder
motion	?:resolutie
motionless	?:stil
motivation	?:motivatie
motive	?:aanleiding
motor	?:motor
motorcycle	?:motor
motorial	?:motorisch
motoring	?:automobilisme
motorist	?:automobilist
motorize	?:motoriseren
motorway	?:snelweg
motto	?:motto
mould	?:vorm
mouldy	?:muf
mount	?:zetten
mountable	?:beklimbaar
mountain	?:berg
mountaineer	?:bergbeklimmer
mountaineering	?:alpensport
mountainous	?:bergachtig
mounted	?:bereden
mounting	?:beslag
mourn	?:rouwen
mournful	?:rouw‐
mourning	?:rouw
mouse	?:muis
mousepad	?:mousepad
mousetrap	?:muizeval
moustache	?:snor
mouth	?:mond
mouthful	?:hap
move	?:bewegen
movement	?:zet
movie	?:speelfilm
moving	?:emotioneel
mow	?:maaien
mu	?:mu
much	?:veel
mucous	?:snotterig
mucus	?:slĳm
mud	?:modder
muddy	?:bemodderd
mudguard	?:spatbord
muezzin	?:mueddzin
mug	?:smoel
mulatto	?:mulat
mule	?:slof
muleteer	?:muildierdrĳver
mullein	?:toorts
multicoloured	?:bont
multinational	?:multinationaal
multiple	?:veelvoud
multiply	?:vermenigvuldigen
multitasking	?:multitasking
multitude	?:hoop
mummification	?:mummificatie
mummy	?:mummie
munition	?:munitie
muntjac	?:muntjak
mural	?:muurschildering
murder	?:moord
murderer	?:moordenaar
murderess	?:moordenares
murk	?:donker
murmur	?:brommen
muscatel	?:muskaatwĳn
muscle	?:spier
muscular	?:spier‐
muse	?:muze
muser	?:dromer
museum	?:museum
mush	?:pap
mushroom	?:zwam
music	?:muziek
musical	?:muziek‐
musicality	?:muzikaliteit
musician	?:muzikant
musicology	?:muziekwetenschap
musk	?:muskus
musket	?:musket
musketeer	?:musketier
muslin	?:mousseline
musquash	?:muskusrat
mussel	?:mossel
must	?:moeten
mustard	?:mosterd
musty	?:muf
mutation	?:mutatie
mute	?:stom
mutineer	?:rebel
mutiny	?:opstand
mutter	?:brommen
mutton	?:schapevlees
mutual	?:onderling
mutually	?:over en weer
muzzle	?:muil
my	?:m'n
myriad	?:myriade
myrrh	?:mirre
myself	?:mezelf
mysterious	?:mysterieus
mysteriousness	?:raadselachtigheid
mystery	?:mysterie
mystic	?:mystiek
mystical	?:mystiek
mysticism	?:mysticisme
mystification	?:fopperĳ
mystify	?:om de tuin leiden
myth	?:mythe
mythical	?:mythisch
mythologist	?:mytholoog
mythology	?:mythologie
myxomatosis	?:myxomatose
nabob	?:nabob
nadir	?:nadir
nag	?:hit
naiad	?:waternimf
nail	?:nagel
naked	?:naakt
nakedness	?:naaktheid
name	?:naam
nameless	?:anoniem
namely	?:te weten
namesake	?:naamgenoot
nandu	?:nandoe
nanometre	?:nanometer
nap	?:dutten
nape	?:nek
naphthalene	?:naftaleen
naphthaline	?:naftaleen
naphthol	?:naftol
napkin	?:servet
narcissus	?:narcis
narrate	?:vertellen
narrative	?:verhaal
narrow	?:eng
nasal	?:neus‐
nasturtium	?:klimkers
nasty	?:naar
nation	?:volk
national	?:nationaal
nationality	?:nationaliteit
nationalization	?:naasting
nationalize	?:naasten
native	?:aangeboren
natural	?:natuurlĳk
naturally	?:uiteraard
nature	?:natuur
naught	?:nul
nausea	?:afkeer
nauseate	?:tegen de borst stuiten
nauseous	?:weerzinwekkend
nave	?:bus
navel	?:navel
navigate	?:varen
navigation	?:navigatie
navy	?:marine
naïf	?:naïef
naïve	?:naïef
near	?:naast
nearby	?:naast
nearer	?:nader
nearest	?:naast
nearly	?:zo goed als
nearness	?:nabĳheid
neat	?:net
necessaries	?:benodigdheden
necessary	?:benodigd
necessity	?:noodzaak
neck	?:nek
necklace	?:collier
necktie	?:das
nectar	?:nectar
need	?:moeten
needle	?:naald
needless	?:onnodig
needlewoman	?:naaister
needlework	?:naaiwerk
needy	?:berooid
negative	?:negatief
negatively	?:ontkennend
neglect	?:laten
neglectful	?:nonchalant
negligence	?:nonchalance
negligent	?:nonchalant
negotiate	?:zaken doen
neigh	?:hinniken
neighborhood	?:nabuurschap
neighbour	?:buurman
neighbourhood	?:buurt
neighbouring	?:naburig
neither	?:geen
nematode	?:aaltje
neodymium	?:neodymium
neologism	?:neologisme
neon	?:neon
nephew	?:neef
neptunium	?:neptunium
nerve	?:zenuw
nervous	?:zenuwachtig
nest	?:nest
net	?:net
nettle	?:brandnetel
network	?:net
neutral	?:neutraal
never	?:nooit
nevertheless	?:maar
new	?:nieuw
newness	?:nieuwheid
news	?:nieuws
newspaper	?:krant
next	?:dan
nibble	?:knagen
nice	?:goed
niche	?:nis
nickel	?:nikkel
nickname	?:bĳnaam
niece	?:nicht
niggard	?:vrek
nigger	?:zwartje
niggler	?:muggezifter
night	?:nacht
nightie	?:nachtjapon
nightingale	?:nachtegaal
nightjar	?:nachtzwaluw
nightmare	?:nachtmerrie
nightmarish	?:nachtmerrieachtig
nightshade	?:nachtschade
nightwatch	?:nachtwake
nimbus	?:nimbus
nine	?:negen
nineteen	?:negentien
nineteenth	?:negentiende
ninety	?:negentig
ninth	?:negende
niobium	?:niobium
nip	?:borrel
nipple	?:tepel
nipplewort	?:akkerkool
nitrogen	?:stikstof
no	?:geen
nobelium	?:nobelium
nobility	?:edelen
noble	?:nobel
nobleman	?:edelman
nobleness	?:edelheid
nobody	?:geen
nocturnal	?:nachtelĳk
nod	?:knikken
node	?:knoop
noise	?:leven
noiseless	?:stil
noisy	?:luidruchtig
nomad	?:benoeming
nomadic	?:zwervend
nominate	?:benoemen
nomination	?:benoeming
noncom	?:onderofficier
none	?:geen
nonsense	?:onzin
noodles	?:noedel
noon	?:middag
nor	?:noch
norm	?:regel
normal	?:normaal
north	?:noorden
northern	?:noords
northward	?:noordwaarts
northwards	?:noordwaarts
nose	?:neus
nostalgia	?:heimwee
nostril	?:neusgat
not	?:niet
notary	?:notaris
notch	?:keep
note	?:commentaar
notebook	?:schrift
notepad	?:blocnote
noteworthy	?:merkwaardig
nothing	?:niets
notice	?:bericht
notification	?:advies
notify	?:adviseren
notion	?:idee
notwithstanding	?:trots
nougat	?:noga
nought	?:nul
noun	?:zelfstandig naamwoord
nourish	?:voeden
nourishment	?:kost
novel	?:roman
novelist	?:romanschrĳver
novelty	?:nieuws
novice	?:nieuweling
now	?:wel
nowadays	?:tegenwoordig
nowhere	?:nergens
nozzle	?:spuit
nu	?:nu
nuance	?:nuance
nuclear	?:kern‐
nucleus	?:pit
nude	?:naakt
nudge	?:een duw geven
nudism	?:nudisme
nudist	?:nudist
nudity	?:naaktheid
null	?:nul
numbed	?:verdoofd
number	?:aantal
numberplate	?:kentekenplaat
numeral	?:nummer
numismatics	?:numismatiek
numismatist	?:penningkundige
nun	?:non
nurse	?:zorgen voor
nut	?:noot
nutmeg	?:nootmuskaat
nuts	?:gek
nutty	?:heet
nyctalopia	?:nachtblindheid
nylon	?:nylon
nymph	?:pop
négligé	?:ochtendjas
o'clock	?:uur
oak	?:eiken
oaken	?:eiken
oar	?:riem
oasis	?:oase
oath	?:eed
oats	?:haver
obedient	?:tam
obeisance	?:buiging
obey	?:gehoorzamen
obituary	?:necrologie
object	?:ding
objection	?:bedenking
objectionable	?:laakbaar
obligation	?:plicht
obliging	?:attent
oblique	?:schuin
oboe	?:hobo
obscene	?:schuin
obscure	?:donker
observation	?:opmerking
observe	?:uitvoeren
obsess	?:obsederen
obsession	?:obsessie
obstacle	?:sta‐in‐de‐weg
obstetrician	?:verloskundige
obstinate	?:koppig
obstruct	?:afsluiten
obstruction	?:belemmering
obtain	?:behalen
obtainable	?:verkrĳgbaar
obtuse	?:stomp
obvious	?:uitgesproken
obviously	?:duidelĳk
occasion	?:gebeuren
occasional	?:toevallig
occiput	?:achterhoofd
occult	?:occult
occupant	?:aanwezige
occupation	?:beroep
occupy	?:bezig houden
occur	?:voorkomen
occurence	?:geval
ocean	?:oceaan
oceanic	?:oceanisch
octagon	?:achthoek
octagonal	?:achthoekig
octal	?:octaal
octopus	?:octopus
octuple	?:achtvoudig
oculist	?:oogarts
odd	?:gek
ode	?:ode
odor	?:lucht
odour	?:lucht
odourous	?:stinkend
of	?:van
offal	?:slachtafval
offence	?:verontwaardiging
offend	?:beledigen
offended	?:beledigd
offensive	?:offensief
offer	?:spelen
office	?:plaats
officer	?:officier
official	?:officieel
officialdom	?:bureaucratie
officially	?:ambtshalve
offset	?:eind
offspring	?:kind
often	?:veel
ogle	?:lonken
oh	?:oh
ohm	?:ohm
oil	?:olie
oilcloth	?:zeildoek
ointment	?:saus
okay	?:net
old	?:oud
older	?:ouder
olive	?:olĳf
olympic	?:olympisch
omega	?:omega
omelette	?:omelet
omen	?:voorbode
omicron	?:omikron
omit	?:laten
omitted	?:weggelaten
omnibus	?:omnibus
omnipotence	?:almacht
omnipotent	?:almachtig
omnipresent	?:alomtegenwoordig
omniscient	?:alwetend
on	?:van
onager	?:onager
once	?:één keer
one	?:een
onerous	?:zwaar
onion	?:ui
only	?:maar
onyx	?:onyx
opal	?:opaal
open	?:open
opening	?:begin
openly	?:in het openbaar
openness	?:openheid
opera	?:opera
operate	?:het doen
operation	?:operatie
operative	?:werker
ophtalmologist	?:oogarts
opiate	?:opiaat
opine	?:vinden
opinion	?:zin
opium	?:opium
opossum	?:opossum
opponent	?:tegenstander
opportune	?:geschikt
opportunist	?:opportunist
opportunity	?:geval
oppose	?:belemmeren
opposite	?:met
opposition	?:oppositie
oppress	?:drukken
oppressed	?:beklemd
oppressing	?:beklemmend
oppression	?:beklemming
oppressive	?:benauwd
opprobrious	?:beledigend
optician	?:opticien
optimism	?:optimisme
optimist	?:optimist
optimistic	?:optimistisch
option	?:keuze
or	?:of
orache	?:melde
oracle	?:orakel
oral	?:mondeling
orally	?:mondeling
orange	?:oranje
orator	?:redenaar
oratorical	?:redenaars‐
oratory	?:retoriek
orbit	?:baan
orchard	?:boomgaard
orchestra	?:band
orchestrate	?:orkestreren
orchestration	?:orkestratie
orchid	?:orchidee
ordain	?:uittrekken
ordeal	?:beproeving
order	?:orde
ordinarily	?:normaal gesproken
ordinary	?:gewoon
ore	?:erts
organ	?:orgel
organic	?:organisch
organism	?:organisme
organization	?:organisatie
organize	?:organiseren
orgiastic	?:orgiastisch
orgy	?:orgie
orient	?:inwerken
origin	?:oorsprong
original	?:apart
originally	?:van oorsprong
originate	?:voortkomen
ornament	?:versieren
ornamental	?:ornamentaal
orphan	?:wees
orthodox	?:orthodox
orthography	?:spelling
oscillate	?:slingeren
oscillation	?:schommeling
oscillator	?:oscillator
oscilloscope	?:oscillograaf
osmium	?:osmium
ostrich	?:struisvogel
other	?:ander
otherwise	?:anders
ouch	?:au
ounce	?:ons
our	?:ons
ours	?:de onze
out	?:naar buiten
outer	?:buitenste
outfit	?:stel
outing	?:tocht
outlet	?:afzetgebied
outline	?:ontwerp
output	?:ontwikkeling
outrage	?:wandaad
outset	?:begin
outside	?:buiten‐
outskirts	?:rand
outstanding	?:achterstallig
outward	?:naar buiten
oval	?:ovaal
ovation	?:ovatie
oven	?:oven
over	?:aan
overall	?:heel
overalls	?:overall
overbearingness	?:verbeelding
overcoat	?:jas
overdrive	?:afjakkeren
overdue	?:achterstallig
overestimate	?:overschatten
overflow	?:overlopen
overflowing	?:overbodig
overground	?:lucht‐
overgrow	?:begroeien
overgrown	?:begroeid
overhaul	?:passeren
overhead	?:boven
overjoyed	?:overgelukkig
overlay	?:bekleden
overlook	?:uitlaten
overpower	?:zich meester maken van
override	?:afjakkeren
overshoe	?:overschoen
overtake	?:passeren
overthrow	?:ten val brengen
overtone	?:boventoon
overture	?:voorspel
overwhelm	?:verpletteren
ow	?:oh
owe	?:in de schuld staan
owl	?:uil
own	?:eigen
owner	?:eigenaar
ownership	?:eigendom
ox	?:os
oxygen	?:zuurstof
oyster	?:oester
ozone	?:ozon
pace	?:pas
pacifier	?:speen
pacifism	?:pacifisme
pacifist	?:pacifist
pack	?:pak
package	?:inpakken
packages	?:colli
packet	?:pakje
pad	?:blok
paddle	?:peddelen
padre	?:aalmoezenier
paean	?:lofzang
pagan	?:heiden
paganism	?:heidendom
page	?:page
pail	?:emmer
pain	?:zeer
painful	?:zeer
paint	?:schilderen
paintbrush	?:kwast
painter	?:kunstschilder
painting	?:doek
pair	?:paar
pal	?:maat
palace	?:paleis
pale	?:bleek
palet	?:palet
palisade	?:schutting
palladium	?:palladium
palm	?:palm
palmtree	?:palm
pamper	?:verwennen
pamphlet	?:pamflet
pancake	?:pannekoek
pancreas	?:alvleesklier
pane	?:glaswerk
panel	?:paneel
panic	?:paniek
pansy	?:driekleurig viooltje
pantechnicon	?:verhuiswagen
panther	?:luipaard
panties	?:onderbroek
pantomime	?:pantomime
pantry	?:voorraadkamer
pants	?:broek
paparazzo	?:paparazzo
papaw	?:papaja
papaya	?:papaja
paper	?:stuk
paperback	?:brochure
paperbacked	?:ingenaaid
paperer	?:behanger
paprika	?:paprika
parachute	?:parachute
parade	?:parade
paradise	?:paradĳs
paradox	?:paradox
paradoxical	?:paradoxaal
paraffin	?:paraffine
paragraph	?:artikel
parallel	?:parallel
paralyse	?:verlammen
paralysed	?:verlamd
paralysis	?:verlamming
parameter	?:parameter
paranoia	?:paranoia
paranoid	?:paranoïde
parantheses	?:haakjes
parapet	?:balie
parasite	?:parasiet
parcel	?:pakje
parchment	?:perkament
pardon	?:vergeven
parent	?:ouder
parental	?:ouderlĳk
parenthesis	?:kramp
parents	?:ouders
parings	?:afval
parish	?:gemeente
parishioner	?:parochiaan
parity	?:pariteit
park	?:park
parliament	?:parlement
parliamentary	?:parlementair
parlour	?:zaal
parochial	?:parochie‐
parrot	?:papegaai
parry	?:afweren
parsley	?:peterselie
part	?:deel
parterre	?:parterre
partial	?:partieel
partially	?:deels
participate	?:meedoen
participle	?:deelwoord
particle	?:deel
particular	?:los
particularly	?:vooral
partition	?:afscheiding
partly	?:deels
partner	?:lid
partridge	?:patrĳs
parturition	?:baring
party	?:leden
pasqueflower	?:wildemanskruid
pass	?:pas
passable	?:begaanbaar
passage	?:gang
passageway	?:overgang
passenger	?:passagier
passion	?:vuur
passionate	?:hartstochtelĳk
passport	?:pas
past	?:verder dan
paste	?:beslag
pastel	?:pastel
pastor	?:dominee
pat	?:tikken
patch	?:stoppen
pate	?:hoofd
patent	?:patent
path	?:baan
patience	?:geduld
patient	?:zieke
patriarch	?:patriarch
patriot	?:patriot
patriotic	?:vaderlandslievend
patriotism	?:patriottisme
patrol	?:ronde
patrolman	?:veldwachter
patron	?:patroon
patronage	?:bescherming
pattern	?:schema
pauper	?:pauper
pause	?:rust
pave	?:bestraten
pavement	?:stoep
pavilion	?:koepel
paving	?:bestrating
paw	?:been
pawn	?:soldaat
pawning	?:belening
pawnshop	?:bank van lening
pay	?:betalen
payment	?:betaling
pea	?:erwt
peace	?:vrede
peaceful	?:vredig
peaceloving	?:vreedzaam
peach	?:perzik
peacock	?:pauw
peak	?:top
peal	?:luiden
peanut	?:pinda
pear	?:peer
pearl	?:parel
peasant	?:boer
peat	?:turf
peculiar	?:gek
pedagogue	?:pedagoog
pedal	?:trappen
peddle	?:venten
pedestal	?:voetstuk
pedestrian	?:voetganger
pedicab	?:fietstaxi
pedigree	?:stamboom
peel	?:schaal
peep	?:piepen
peer	?:staren
peevish	?:verdrietig
peg	?:borrel
pelican	?:pelikaan
pelvis	?:kom
pen	?:pen
pencil	?:potlood
pending	?:aanhangig
penetrate	?:doordringen
penicillin	?:penicilline
peninsula	?:schiereiland
penis	?:penis
penitent	?:boetvaardig
penny	?:penny
pension	?:pensioen
pensioner	?:gepensioneerde
pensive	?:nadenkend
penthouse	?:markies
penury	?:pauperisme
people	?:mensen
pepper	?:peper
pepsin	?:pepsine
per	?:in
perceive	?:merken
percent	?:procent
percentage	?:procent
perchance	?:misschien
peregrine	?:slechtvalk
peremptoriness	?:beslistheid
peremptory	?:beslist
perfect	?:perfect
perfection	?:perfectie
perform	?:doen
perfume	?:geur
perhaps	?:misschien
peril	?:gevaar
perimeter	?:omtrek
period	?:punt
periodical	?:krant
periosteum	?:beenvlies
peripheral	?:buiten‐
periphery	?:rand
periscope	?:periscoop
perish	?:ondergaan
perishable	?:bederfelĳk
periwinkle	?:maagdenpalm
permanent	?:vast
permission	?:toestemming
permit	?:vergunning
perpendicular	?:haaks
perpetuation	?:bestendiging
perplexed	?:uit het veld geslagen
perplexity	?:hinder
persecute	?:vervolgen
persecution	?:achtervolging
perseverance	?:doorzettingsvermogen
persevere	?:volhouden
persist	?:volhouden
persistent	?:volhardend
person	?:persoon
personal	?:eigen
personality	?:karakter
personnel	?:personeel
persons	?:mensen
perspective	?:perspectief
perspiration	?:zweet
persuade	?:overtuigen
persuasion	?:overreding
perturb	?:storing veroorzaken
perverse	?:verdorven
pessimism	?:pessimisme
pessimist	?:pessimist
pessimistic	?:zwart
pestilence	?:pest
pestle	?:stamper
pet	?:verwennen
petal	?:kroonblad
peter	?:piemel
petition	?:verzoekschrift
petitioner	?:adressant
petrified	?:versteend
petrol	?:benzine
petroleum	?:olie
petticoat	?:onderrok
pettifogger	?:advocaat van kwade
pettiness	?:kleingeestigheid
pettish	?:kregel
petty	?:kleingeestig
petulant	?:ondeugend
pfennig	?:pfennig
phallus	?:fallus
phantom	?:geest
pharmaceutical	?:geneesmiddel
pharmacist	?:apotheker
pharmacy	?:farmacie
phase	?:fase
pheasant	?:fazant
phenomenal	?:fenomenaal
phenomenon	?:fenomeen
phi	?:fi
philately	?:filatelie
philosopher	?:filosoof
philosophic	?:filosofisch
philosophize	?:filosoferen
philosophy	?:filosofie
phiz	?:smoel
phlebitis	?:aderontsteking
phlegm	?:slĳm
phobia	?:fobie
phoenix	?:feniks
phonetic	?:fonetisch
phonetics	?:klankleer
phonograph	?:grammofoon
phosphorescent	?:fosforescerend
phosphorus	?:fosfor
photograph	?:opname
photographer	?:fotograaf
photography	?:fotografie
photomontage	?:montagefoto
photoprint	?:fotokopie
physical	?:fysisch
physician	?:arts
physicist	?:natuurkundige
physics	?:natuurkunde
physiognomy	?:gelaatstrekken
physiotherapy	?:heilgymnastiek
pi	?:pi
pianist	?:pianist
piano	?:piano
pianoforte	?:vleugel
pick	?:steken
pickle	?:in het zout leggen
picnic	?:picknick
picometre	?:picometer
picture	?:afbeelding
picturesque	?:schilderachtig
pie	?:taart
piece	?:deel
pier	?:steiger
pig	?:varken
pigeon	?:tamme duif
pigeonhole	?:afdeling
piglet	?:big
pigmy	?:dwerg
pike	?:snoek
pile	?:hoop
pilfer	?:verduisteren
pilgrim	?:pelgrim
pilgrimage	?:bedevaart
pill	?:pil
pillar	?:kolom
pillow	?:kussen
pilot	?:piloot
pimple	?:pukkel
pin	?:naald
pincers	?:schaar
pinch	?:klemmen
pine	?:den
pineapple	?:ananas
pink	?:roze
pinnacle	?:bergtop
pioneer	?:pionier
pious	?:vroom
pip	?:pit
pipe	?:loop
pirate	?:piraat
pistol	?:pistool
piston	?:zuiger
pit	?:sloot
pitch	?:pek
pitcher	?:kan
pitiable	?:bedroevend
pitiful	?:zielig
pitwood	?:mĳnhout
pity	?:zonde
pivot	?:tap
pixel	?:pixel
pizza	?:pizza
placard	?:poster
place	?:plaats
placenta	?:nageboorte
plague	?:pest
plaice	?:schol
plain	?:klaar
plaintain	?:weegbree
plait	?:vlechten
plan	?:plan
plane	?:plan
planet	?:planeet
planetary	?:planetair
plank	?:bord
plant	?:plant
plantation	?:plantage
planting	?:beplanting
plash	?:plassen
plasma	?:plasma
plaster	?:kalk
plastic	?:van plastic
plate	?:plaat
plateau	?:blad
platform	?:programma
platinum	?:platina
platitude	?:gemeenplaats
platter	?:schaal
plausible	?:geloofwaardig
play	?:stuk
playful	?:dartel
playground	?:speelplaats
plaza	?:plein
plea	?:pleiten
plead	?:pleiten
pleasant	?:aangenaam
pleasantly	?:aangenaam
pleasantness	?:behaaglĳkheid
please	?:alstublieft
pleased	?:tevreden
pleasing	?:tof
pleasurable	?:prettig
pleasure	?:zin
pledge	?:pand
plentiful	?:volop
plenty	?:overvloed
plot	?:samenspanning
plough	?:ploeg
pluck	?:plukken
plug	?:stop
plum	?:pruim
plume	?:pluim
plunder	?:buit maken
plunge	?:duiken
pluperfect	?:plusquamperfectum
plus	?:plus
plutonium	?:plutonium
plywood	?:multiplex
pneumonia	?:longontsteking
pocket	?:zak
podium	?:podium
poem	?:vers
poet	?:dichter
poetic	?:poëtisch
poetry	?:poëzie
point	?:top
pointed	?:spits
poise	?:balanceren
poison	?:vergeven
poisonous	?:giftig
poker	?:poker
polar	?:polair
pole	?:post
police	?:politie
policeman	?:agent
policy	?:politiek
polish	?:knippen
polite	?:heus
politeness	?:beleefdheid
political	?:politiek
politician	?:politicus
politics	?:politiek
polka	?:polka
pollinate	?:bestuiven
pollination	?:bestuiving
polonium	?:polonium
polyp	?:poliep
pomegranate	?:granaatappel
pomp	?:luister
pond	?:kolk
pony	?:hit
pooh	?:bah
pool	?:zwembad
poop	?:spiegel
poopdeck	?:spiegel
poor	?:slecht
pope	?:paus
poplar	?:populier
poppy	?:klaproos
popular	?:populair
population	?:bevolking
porch	?:veranda
porcupine	?:stekelvarken
pork	?:varkensvlees
pornographic	?:pornografisch
pornography	?:pornografie
porpoise	?:bruinvis
port	?:haven
portable	?:portable
portal	?:toegang
portent	?:voorbode
porter	?:portier
portfolio	?:aktentas
porthole	?:luik
portico	?:zuilengang
portrait	?:beeld
pose	?:zitten
poseur	?:kwast
position	?:stand
positive	?:positief
positively	?:definitief
possess	?:bezitten
possession	?:goed
possessions	?:eigendommen
possibility	?:kans
possible	?:mogelĳk
possibly	?:misschien
post	?:plaats
postage	?:port
postcard	?:briefkaart
poster	?:poster
posterity	?:nageslacht
postman	?:postbode
postpone	?:uitstellen
postulate	?:eisen
pot	?:kan
potassium	?:kalium
potato	?:aardappel
potpourri	?:hutspot
potter	?:pottenbakker
pottery	?:aardewerk
poultry	?:gevogelte
pound	?:pond
pour	?:storten
poverty	?:gebrek
powder	?:poeder
powdery	?:mul
power	?:macht
powerful	?:machtig
practicable	?:begaanbaar
practical	?:praktisch
practice	?:oefenen
practise	?:oefenen
practised	?:geoefend
practitioner	?:beoefenaar
prairie	?:prairie
praise	?:lof
praseodymium	?:praseodymium
prawn	?:garnaal
pray	?:bidden
prayer	?:gebed
preach	?:preken
preacher	?:predikant
precede	?:voorgaan
precious	?:zeldzaam
precipice	?:klif
precise	?:net
precision	?:precisie
precursor	?:teken
predisposition	?:aanleg
